from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
beijing,1001,beijing,shenzhen,1004,guangdong,flight,PKX,SZX,3:15:00,NULL,NULL,3156,china southern airlines,True
beijing,1001,beijing,urumqi,NULL,xinjiang,flight,PKX,URC,4:20:00,NULL,NULL,6904,china southern airlines,True
beijing,1001,beijing,shashi,1010,hubei,flight,PKX,SHS,2:25:00,NULL,NULL,8240,china eastern airlines,True
beijing,1001,beijing,fuzhou,NULL,fuijan,flight,PKX,FOC,2:50:00,NULL,NULL,8178,china eastern airlines,True
beijing,1001,beijing,wuzhou,NULL,guangxi,flight,PKX,WUZ,3:20:00,NULL,NULL,8090,china eastern airlines,True
beijing,1001,beijing,ningbo,1021,zhejiang,flight,PKX,NGB,2:05:00,NULL,NULL,7110,xiamen airlines,True
beijing,1001,beijing,jieyang,1004,guangdong,flight,PKX,SWA,3:10:00,NULL,NULL,3898,china southern airlines,True
beijing,1001,beijing,ganzhou,1013,jiangxi,flight,PKX,KOW,2:50:00,NULL,NULL,8971,china southern airlines,True
beijing,1001,beijing,dongying,1016,shandong,flight,PKX,DOY,1:05:00,NULL,NULL,8270,china eastern airlines,True
beijing,1001,beijing,lanzhou,NULL,gansu,flight,PKX,LHW,2:40:00,NULL,NULL,8929,china southern airlines,True
beijing,1001,beijing,tokyo,213,tokyo,flight,PKX,HND,4:20:00,NULL,NULL,5074,jet linx aviation,True
beijing,1001,beijing,wuhu,1000,anhui,flight,PKX,WHA,2:15:00,NULL,NULL,8106,china eastern airlines,True
beijing,1001,beijing,jinghong,NULL,yunnan,flight,PKX,JHG,4:10:00,NULL,NULL,3720,xiamen airlines,True
beijing,1001,beijing,qingyang,NULL,gansu,flight,PKX,IQN,1:55:00,NULL,NULL,9864,china southern airlines,True
beijing,1001,beijing,longnan,NULL,gansu,flight,PKX,LNL,2:30:00,NULL,NULL,9868,china southern airlines,True
beijing,1001,beijing,osaka,227,osaka,flight,PKX,KIX,4:00:00,NULL,NULL,7053,sichuan airlines,True
beijing,1001,beijing,jishou,1011,hunan,flight,PKX,DXJ,2:40:00,NULL,NULL,8164,china eastern airlines,True
beijing,1001,beijing,dalian,1015,liaoning,flight,PKX,DLC,1:20:00,NULL,NULL,4782,shenzhen airlines,True
beijing,1001,beijing,shanghai,1017,shanghai,flight,PKX,PVG,2:15:00,NULL,NULL,5757,juneyao airlines,True
beijing,1001,beijing,daqing,1008,heilongjiang,flight,PKX,DQA,2:10:00,NULL,NULL,4331,klm,True
beijing,1001,beijing,nanchang,1013,jiangxi,flight,PKX,KHN,2:20:00,NULL,NULL,3456,xiamen airlines,True
beijing,1001,beijing,chenzhou,1011,hunan,flight,PKX,HCZ,2:50:00,NULL,NULL,8088,china eastern airlines,True
beijing,1001,beijing,zhoushan,1021,zhejiang,flight,PKX,HSN,2:20:00,NULL,NULL,8260,china eastern airlines,True
beijing,1001,beijing,nanjing,1012,jiangsu,flight,PKX,NKG,2:00:00,NULL,NULL,6898,china express air,True
beijing,1001,beijing,yantai,1016,shandong,flight,PKX,YNT,1:30:00,NULL,NULL,5743,shandong airlines,True
beijing,1001,beijing,yinchuan,NULL,ningxia,flight,PKX,INC,2:10:00,NULL,NULL,9840,china southern airlines,True
beijing,1001,beijing,beihai,NULL,guangxi,flight,PKX,BHY,3:55:00,NULL,NULL,8248,china eastern airlines,True
beijing,1001,beijing,yichang,1010,hubei,flight,PKX,YIH,2:20:00,NULL,NULL,6204,donghai airlines,True
beijing,1001,beijing,nantong,1012,jiangsu,flight,PKX,NTG,1:45:00,NULL,NULL,4661,shenzhen airlines,True
